# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   74       2.712114789337e-10       5.506606274509e-14      -1.110429197920e-12       0.000000000000e+00       2.267817728398e-11       3.049400257857e-12      -1.148509198229e-14 
   75       2.749006857673e-10       5.708452461575e-14      -1.182191756158e-12       0.000000000000e+00       2.196422201922e-11       2.967147646362e-12      -1.119682916803e-14 
   76       2.786241860908e-10       5.912756810581e-14      -1.255543443705e-12       0.000000000000e+00       2.127683763727e-11       2.887883111328e-12      -1.091154393371e-14 
   77       2.823826500510e-10       6.119387308196e-14      -1.330442427872e-12       0.000000000000e+00       2.061548258269e-11       2.811559059863e-12      -1.063517310393e-14 
   78       2.861769901202e-10       6.328219863273e-14      -1.406843327361e-12       0.000000000000e+00       1.998017220796e-11       2.738175134879e-12      -1.036921503187e-14 
   79       2.900078222969e-10       6.539126673241e-14      -1.484698115014e-12       0.000000000000e+00       1.937054586187e-11       2.667686246143e-12      -1.011516906710e-14 
   80       2.938754486077e-10       6.751976259536e-14      -1.563956101665e-12       0.000000000000e+00       1.878584959553e-11       2.600000507496e-12      -9.874533328806e-15 
   81       2.977798396096e-10       6.966633503017e-14      -1.644563919998e-12       0.000000000000e+00       1.822491886845e-11       2.534977174068e-12      -9.648802479127e-15 
   82       3.017206168916e-10       7.182959679393e-14      -1.726465508401e-12       0.000000000000e+00       1.768616125459e-11       2.472424579500e-12      -9.439465496482e-15 
   83       3.056970355773e-10       7.400812494647e-14      -1.809602094819e-12       0.000000000000e+00       1.716753914841e-11       2.412098073158e-12      -9.248003448857e-15 
   84       3.097083011677e-10       7.620041100215e-14      -1.893914138929e-12       0.000000000000e+00       1.666706634298e-11       2.353759014356e-12      -9.075469101467e-15 
   85       3.137546187520e-10       7.840470111454e-14      -1.979347563955e-12       0.000000000000e+00       1.618443023236e-11       2.297367510487e-12      -8.921150542460e-15 
