# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   89       3.124973366717e-10       8.014683594531e-14      -2.108482813569e-12       0.000000000000e+00       1.458754646746e-11       1.955846370684e-12      -1.087106887603e-14 
   90       3.162586468054e-10       8.219008156996e-14      -2.190695555827e-12       0.000000000000e+00       1.418087824022e-11       1.910652407389e-12      -1.070817711051e-14 
   91       3.200508618452e-10       8.423338254095e-14      -2.273708566083e-12       0.000000000000e+00       1.378900542539e-11       1.866984434544e-12      -1.051337009298e-14 
   92       3.238732428558e-10       8.627544864891e-14      -2.357494359368e-12       0.000000000000e+00       1.341048358733e-11       1.824690577630e-12      -1.029180543199e-14 
   93       3.277250467356e-10       8.831489575268e-14      -2.442019089861e-12       0.000000000000e+00       1.304395275215e-11       1.783628098848e-12      -1.004868343566e-14 
   94       3.316063808265e-10       9.034993492114e-14      -2.527219685495e-12       0.000000000000e+00       1.268924383761e-11       1.743783478980e-12      -9.787667452499e-15 
   95       3.355174566936e-10       9.237863873184e-14      -2.613023392429e-12       0.000000000000e+00       1.234642300727e-11       1.705168681052e-12      -9.512253135119e-15 
   96       3.394583212510e-10       9.439903546954e-14      -2.699354673496e-12       0.000000000000e+00       1.201545090689e-11       1.667784153477e-12      -9.226258376303e-15 
   97       3.434288492894e-10       9.640910907945e-14      -2.786135181431e-12       0.000000000000e+00       1.169617862211e-11       1.631618380987e-12      -8.933831708351e-15 
   98       3.474287360050e-10       9.840679912041e-14      -2.873283732105e-12       0.000000000000e+00       1.138834363609e-11       1.596647435576e-12      -8.639460702443e-15 
   99       3.514574895280e-10       1.003900007181e-13      -2.960716277764e-12       0.000000000000e+00       1.109156578720e-11       1.562834527436e-12      -8.347980368008e-15 
  100       3.555144234504e-10       1.023565645183e-13      -3.048345880254e-12       0.000000000000e+00       1.080534322669e-11       1.530129555900e-12      -8.064581552087e-15 
  101       3.595986493548e-10       1.043042966402e-13      -3.136082684264e-12       0.000000000000e+00       1.052904837633e-11       1.498468660376e-12      -7.794819338697e-15 
  102       3.637090693426e-10       1.062309586292e-13      -3.223833890551e-12       0.000000000000e+00       1.026192388608e-11       1.467773771292e-12      -7.544621448201e-15 
  103       3.678443685624e-10       1.081342674107e-13      -3.311503729182e-12       0.000000000000e+00       1.000307859176e-11       1.437952161029e-12      -7.320296636664e-15 
  104       3.720032966569e-10       1.100120003518e-13      -3.398999606807e-12       0.000000000000e+00       9.751689544075e-12       1.408917913497e-12      -7.127080054329e-15 
  105       3.761855714947e-10       1.118623267113e-13      -3.486251551897e-12       0.000000000000e+00       9.507647883605e-12       1.380660603077e-12      -6.964527439061e-15 
  106       3.803910841585e-10       1.136835210849e-13      -3.573195358605e-12       0.000000000000e+00       9.270993084202e-12       1.353185099216e-12      -6.830511507968e-15 
  107       3.846196166834e-10       1.154738633898e-13      -3.659766687872e-12       0.000000000000e+00       9.041712916420e-12       1.326490270573e-12      -6.722621853360e-15 
  108       3.888708377606e-10       1.172316399729e-13      -3.745901108503e-12       0.000000000000e+00       8.819741669698e-12       1.300568776826e-12      -6.638157264735e-15 
  109       3.931442984400e-10       1.189551447189e-13      -3.831534138252e-12       0.000000000000e+00       8.604958374548e-12       1.275406860471e-12      -6.574118050780e-15 
  110       3.974394278340e-10       1.206426801588e-13      -3.916601284897e-12       0.000000000000e+00       8.397185024736e-12       1.250984138630e-12      -6.527198361357e-15 
  111       4.017555288208e-10       1.222925585778e-13      -4.001038087327e-12       0.000000000000e+00       8.196184799467e-12       1.227273394850e-12      -6.493778509495e-15 
  112       4.060917737475e-10       1.239031031241e-13      -4.084780156616e-12       0.000000000000e+00       8.001660285575e-12       1.204240370908e-12      -6.469917293388e-15 
  113       4.104472001333e-10       1.254726489166e-13      -4.167763217107e-12       0.000000000000e+00       7.813251699702e-12       1.181843558614e-12      -6.451344318383e-15 
  114       4.148207063731e-10       1.269995441536e-13      -4.249923147492e-12       0.000000000000e+00       7.630535110487e-12       1.160033991614e-12      -6.433452318973e-15 
  115       4.192110474407e-10       1.284821512207e-13      -4.331196021891e-12       0.000000000000e+00       7.453020660748e-12       1.138755037191e-12      -6.411289480791e-15 
  116       4.236170064262e-10       1.299188769089e-13      -4.411516691059e-12       0.000000000000e+00       7.280259970533e-12       1.117955255397e-12      -6.380570929494e-15 
  117       4.280379419952e-10       1.313082648666e-13      -4.490814242484e-12       0.000000000000e+00       7.112186961339e-12       1.097629195211e-12      -6.340869128190e-15 
  118       4.324732997316e-10       1.326489165214e-13      -4.569016062898e-12       0.000000000000e+00       6.948815324097e-12       1.077781190551e-12      -6.292798759582e-15 
  119       4.369224395471e-10       1.339394643271e-13      -4.646049276625e-12       0.000000000000e+00       6.790132242439e-12       1.058412645104e-12      -6.237033585397e-15 
  120       4.413846329386e-10       1.351785731293e-13      -4.721840773756e-12       0.000000000000e+00       6.636097580226e-12       1.039521939672e-12      -6.174307779581e-15 
  121       4.458590602469e-10       1.363649415310e-13      -4.796317238319e-12       0.000000000000e+00       6.486643069078e-12       1.021104339513e-12      -6.105417261489e-15 
  122       4.503448079141e-10       1.374973032585e-13      -4.869405176452e-12       0.000000000000e+00       6.341671495915e-12       1.003151901678e-12      -6.031221029081e-15 
  123       4.548408657417e-10       1.385744285266e-13      -4.941030944580e-12       0.000000000000e+00       6.201055890482e-12       9.856533823558e-13      -5.952642492116e-15 
  124       4.593461241488e-10       1.395951254045e-13      -5.011120777580e-12       0.000000000000e+00       6.064638712889e-12       9.685941442106e-13      -5.870670805348e-15 
  125       4.638593714299e-10       1.405582411815e-13      -5.079600816959e-12       0.000000000000e+00       5.932231041136e-12       9.519560637257e-13      -5.786362201714e-15 
  126       4.683792910129e-10       1.414626637326e-13      -5.146397139025e-12       0.000000000000e+00       5.803611758654e-12       9.357174385432e-13      -5.700841325536e-15 
  127       4.729044587169e-10       1.423073228839e-13      -5.211435783058e-12       0.000000000000e+00       5.678526741833e-12       9.198528948043e-13      -5.615302565708e-15 
  128       4.774333400105e-10       1.430911917785e-13      -5.274642779486e-12       0.000000000000e+00       5.556688047555e-12       9.043332944914e-13      -5.531011388894e-15 
  129       4.819644523349e-10       1.438133328496e-13      -5.335945515118e-12       0.000000000000e+00       5.437835802879e-12       8.891324358210e-13      -5.449060432333e-15 
  130       4.864968780300e-10       1.444730385407e-13      -5.395276938356e-12       0.000000000000e+00       5.321933276022e-12       8.742481822942e-13      -5.369604698461e-15 
  131       4.910298027573e-10       1.450697086755e-13      -5.452571870689e-12       0.000000000000e+00       5.208991769123e-12       8.596834872126e-13      -5.292544589113e-15 
  132       4.955623539324e-10       1.456028089017e-13      -5.507765748350e-12       0.000000000000e+00       5.099009474123e-12       8.454397647820e-13      -5.217763207638e-15 
  133       5.000935991647e-10       1.460718723767e-13      -5.560794660054e-12       0.000000000000e+00       4.991971108968e-12       8.315168460609e-13      -5.145125937247e-15 
  134       5.046225446962e-10       1.464765014518e-13      -5.611595384740e-12       0.000000000000e+00       4.887847553818e-12       8.179129349111e-13      -5.074480019353e-15 
  135       5.091481338405e-10       1.468163693574e-13      -5.660105429310e-12       0.000000000000e+00       4.786595487252e-12       8.046245639465e-13      -5.005654131916e-15 
  136       5.136692454224e-10       1.470912218875e-13      -5.706263066368e-12       0.000000000000e+00       4.688157022477e-12       7.916465504827e-13      -4.938457967784e-15 
  137       5.181846922166e-10       1.473008790848e-13      -5.750007371965e-12       0.000000000000e+00       4.592459343534e-12       7.789719524866e-13      -4.872681813040e-15 
  138       5.226932193870e-10       1.474452369255e-13      -5.791278263331e-12       0.000000000000e+00       4.499414341501e-12       7.665920245259e-13      -4.808096125342e-15 
  139       5.271935029256e-10       1.475242690040e-13      -5.830016536623e-12       0.000000000000e+00       4.408918250705e-12       7.544961737184e-13      -4.744451112268e-15 
  140       5.316841480919e-10       1.475380282180e-13      -5.866163904660e-12       0.000000000000e+00       4.320851284926e-12       7.426719156818e-13      -4.681476309657e-15 
  141       5.361636878520e-10       1.474866484530e-13      -5.899663034664e-12       0.000000000000e+00       4.235077273602e-12       7.311048304828e-13      -4.618880159956e-15 
  142       5.406305813175e-10       1.473703462672e-13      -5.930457586003e-12       0.000000000000e+00       4.151443298042e-12       7.197785185868e-13      -4.556349590560e-15 
  143       5.450832121849e-10       1.471894225766e-13      -5.958492247925e-12       0.000000000000e+00       4.069779327623e-12       7.086745568076e-13      -4.493549592156e-15 
  144       5.495200188522e-10       1.469442747111e-13      -5.983713120494e-12       0.000000000000e+00       3.989933870570e-12       6.977765045796e-13      -4.430192720133e-15 
  145       5.539399025240e-10       1.466354303666e-13      -6.006068820018e-12       0.000000000000e+00       3.911885655474e-12       6.870824609128e-13      -4.366256211352e-15 
  146       5.583418565599e-10       1.462635202188e-13      -6.025509554852e-12       0.000000000000e+00       3.835642319775e-12       6.765936674110e-13      -4.301785570277e-15 
  147       5.627248376134e-10       1.458292695808e-13      -6.041986831349e-12       0.000000000000e+00       3.761205228440e-12       6.663105485204e-13      -4.236826548327e-15 
  148       5.670877648268e-10       1.453335001478e-13      -6.055453493576e-12       0.000000000000e+00       3.688569317153e-12       6.562326907570e-13      -4.171425124075e-15 
  149       5.714295190280e-10       1.447771317413e-13      -6.065863763027e-12       0.000000000000e+00       3.617722935494e-12       6.463588219341e-13      -4.105627483444e-15 
  150       5.757489419257e-10       1.441611840540e-13      -6.073173278334e-12       0.000000000000e+00       3.548647690137e-12       6.366867903891e-13      -4.039479999913e-15 
  151       5.800448353056e-10       1.434867783938e-13      -6.077339134981e-12       0.000000000000e+00       3.481318288026e-12       6.272135442108e-13      -3.973029214713e-15 
  152       5.843159602261e-10       1.427551394283e-13      -6.078319925012e-12       0.000000000000e+00       3.415702379570e-12       6.179351104669e-13      -3.906321817028e-15 
  153       5.885610362145e-10       1.419675969294e-13      -6.076075776749e-12       0.000000000000e+00       3.351760401825e-12       6.088465744308e-13      -3.839404624197e-15 
  154       5.927787404627e-10       1.411255875178e-13      -6.070568394502e-12       0.000000000000e+00       3.289445421684e-12       5.999420588090e-13      -3.772324561908e-15 
  155       5.969677070230e-10       1.402306564070e-13      -6.061761098281e-12       0.000000000000e+00       3.228702979062e-12       5.912147029682e-13      -3.705128644405e-15 
  156       6.011265260041e-10       1.392844591484e-13      -6.049618863508e-12       0.000000000000e+00       3.169470930084e-12       5.826566421629e-13      -3.637863954684e-15 
  157       6.052537427670e-10       1.382887633751e-13      -6.034108360731e-12       0.000000000000e+00       3.111679290270e-12       5.742589867620e-13      -3.570577624694e-15 
  158       6.093478571209e-10       1.372454505468e-13      -6.015197995336e-12       0.000000000000e+00       3.055250077724e-12       5.660118014764e-13      -3.503316815535e-15 
  159       6.134073225190e-10       1.361565176940e-13      -5.992857947257e-12       0.000000000000e+00       3.000097156323e-12       5.579040845862e-13      -3.436128697664e-15 
  160       6.174305452545e-10       1.350240791624e-13      -5.967060210693e-12       0.000000000000e+00       2.946126078897e-12       5.499237471677e-13      -3.369060431085e-15 
  161       6.214159953721e-10       1.338503199604e-13      -5.937778515171e-12       0.000000000000e+00       2.893253439724e-12       5.420603515129e-13      -3.302157399771e-15 
  162       6.253625521135e-10       1.326373475028e-13      -5.904987997545e-12       0.000000000000e+00       2.841467184431e-12       5.343136421389e-13      -3.235457781001e-15 
  163       6.292691876256e-10       1.313873300288e-13      -5.868665576752e-12       0.000000000000e+00       2.790771358593e-12       5.266857330104e-13      -3.168997455695e-15 
  164       6.331348577055e-10       1.301025453302e-13      -5.828790108705e-12       0.000000000000e+00       2.741167011588e-12       5.191784081863e-13      -3.102811683395e-15 
  165       6.369585015093e-10       1.287853822729e-13      -5.785342425462e-12       0.000000000000e+00       2.692652129550e-12       5.117931137412e-13      -3.036935074438e-15 
  166       6.407390412630e-10       1.274383423187e-13      -5.738305374386e-12       0.000000000000e+00       2.645221568312e-12       5.045309496878e-13      -2.971401562118e-15 
  167       6.444753819714e-10       1.260640410471e-13      -5.687663857318e-12       0.000000000000e+00       2.598866986353e-12       4.973926618981e-13      -2.906244374860e-15 
  168       6.481664111287e-10       1.246652096770e-13      -5.633404869740e-12       0.000000000000e+00       2.553576777746e-12       4.903786340262e-13      -2.841496008380e-15 
  169       6.518109984283e-10       1.232446965886e-13      -5.575517539943e-12       0.000000000000e+00       2.509336005104e-12       4.834888794295e-13      -2.777188197860e-15 
  170       6.554079954723e-10       1.218054688451e-13      -5.513993168193e-12       0.000000000000e+00       2.466126332527e-12       4.767230330909e-13      -2.713351890112e-15 
  171       6.589562354817e-10       1.203506137145e-13      -5.448825265895e-12       0.000000000000e+00       2.423925958550e-12       4.700803435404e-13      -2.650017215747e-15 
  172       6.624545330060e-10       1.188833401912e-13      -5.380009594766e-12       0.000000000000e+00       2.382709549084e-12       4.635596647777e-13      -2.587213461342e-15 
  173       6.659016836335e-10       1.174069805180e-13      -5.307544205995e-12       0.000000000000e+00       2.342448170374e-12       4.571594481933e-13      -2.524969041610e-15 
  174       6.692964637009e-10       1.159249917078e-13      -5.231429479412e-12       0.000000000000e+00       2.303109221932e-12       4.508777344908e-13      -2.463311471563e-15 
  175       6.726376300031e-10       1.144409570654e-13      -5.151668162657e-12       0.000000000000e+00       2.264656369495e-12       4.447121456088e-13      -2.402267338685e-15 
  176       6.759239195033e-10       1.129585877090e-13      -5.068265410340e-12       0.000000000000e+00       2.227049477968e-12       4.386598766427e-13      -2.341862275098e-15 
