# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  130       4.877109593576e-10       1.446047112379e-13      -5.408373015231e-12       0.000000000000e+00       5.228785105589e-12       9.054963444742e-13      -5.368285006432e-15 
  131       4.922518028906e-10       1.451898342070e-13      -5.465355119436e-12       0.000000000000e+00       5.117703344217e-12       8.904429097517e-13      -5.288800946564e-15 
  132       4.967921898309e-10       1.457110787294e-13      -5.520217490437e-12       0.000000000000e+00       5.009535334322e-12       8.756981344464e-13      -5.210352330388e-15 
  133       5.013311647221e-10       1.461679914433e-13      -5.572895964690e-12       0.000000000000e+00       4.904265934545e-12       8.612652178890e-13      -5.132975055524e-15 
  134       5.058677093665e-10       1.465601890897e-13      -5.623327073688e-12       0.000000000000e+00       4.801866382439e-12       8.471459271224e-13      -5.056699583105e-15 
  135       5.104007412373e-10       1.468873602132e-13      -5.671448081851e-12       0.000000000000e+00       4.702293936442e-12       8.333405563133e-13      -4.981550768077e-15 
  136       5.149291118909e-10       1.471492668624e-13      -5.717197024410e-12       0.000000000000e+00       4.605491517850e-12       8.198478861648e-13      -4.907547689497e-15 
  137       5.194516053791e-10       1.473457462907e-13      -5.760512745294e-12       0.000000000000e+00       4.511387352784e-12       8.066651433286e-13      -4.834703480832e-15 
  138       5.239669366610e-10       1.474767126570e-13      -5.801334935019e-12       0.000000000000e+00       4.419894614170e-12       7.937879598167e-13      -4.763025160263e-15 
  139       5.284737500156e-10       1.475421587258e-13      -5.839604168578e-12       0.000000000000e+00       4.330911063704e-12       7.812103324141e-13      -4.692513460978e-15 
  140       5.329706174536e-10       1.475421575688e-13      -5.875261943323e-12       0.000000000000e+00       4.244318693825e-12       7.689245820906e-13      -4.623162661477e-15 
  141       5.374560371297e-10       1.474768642644e-13      -5.908250716856e-12       0.000000000000e+00       4.159983369691e-12       7.569213134132e-13      -4.554960415868e-15 
  142       5.419284317548e-10       1.473465175994e-13      -5.938513944914e-12       0.000000000000e+00       4.077754471146e-12       7.451893739581e-13      -4.487887584169e-15 
  143       5.463861470083e-10       1.471514417688e-13      -5.965996119261e-12       0.000000000000e+00       3.997464534697e-12       7.337158137231e-13      -4.421918062606e-15 
  144       5.508275879577e-10       1.468920578264e-13      -5.990643186520e-12       0.000000000000e+00       3.918964352288e-12       7.224886159644e-13      -4.357018161472e-15 
  145       5.552516468282e-10       1.465689157173e-13      -6.012403771248e-12       0.000000000000e+00       3.842232923351e-12       7.115052788204e-13      -4.293145027839e-15 
  146       5.596573145836e-10       1.461826686508e-13      -6.031228146027e-12       0.000000000000e+00       3.767277712423e-12       7.007650065041e-13      -4.230247744028e-15 
  147       5.640435459176e-10       1.457340653753e-13      -6.047067901058e-12       0.000000000000e+00       3.694100012811e-12       6.902659894057e-13      -4.168267595314e-15 
  148       5.684092584595e-10       1.452239519355e-13      -6.059875984244e-12       0.000000000000e+00       3.622694792338e-12       6.800053794328e-13      -4.107137897625e-15 
  149       5.727533319790e-10       1.446532734288e-13      -6.069606741264e-12       0.000000000000e+00       3.553050539089e-12       6.699792653500e-13      -4.046783825239e-15 
  150       5.770746075920e-10       1.440230757617e-13      -6.076215955649e-12       0.000000000000e+00       3.485149107157e-12       6.601826481189e-13      -3.987122238485e-15 
  151       5.813718869657e-10       1.433345074070e-13      -6.079660888859e-12       0.000000000000e+00       3.418965562393e-12       6.506094162379e-13      -3.928061511442e-15 
  152       5.856439315239e-10       1.425888211600e-13      -6.079900320360e-12       0.000000000000e+00       3.354468028148e-12       6.412523210824e-13      -3.869501359638e-15 
  153       5.898894616524e-10       1.417873758953e-13      -6.076894587704e-12       0.000000000000e+00       3.291617531024e-12       6.321029522443e-13      -3.811332667748e-15 
  154       5.941071559044e-10       1.409316383238e-13      -6.070605626599e-12       0.000000000000e+00       3.230367846616e-12       6.231517128723e-13      -3.753437317298e-15 
