# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  114       4.199742664126e-10       1.301855328652e-13      -4.339795960235e-12       0.000000000000e+00       7.676090110843e-12       1.196079562724e-12      -6.512397855583e-15 
  115       4.245210855778e-10       1.317418838100e-13      -4.423742027906e-12       0.000000000000e+00       7.498442729158e-12       1.174469841722e-12      -6.475136188073e-15 
  116       4.290837903686e-10       1.332525524732e-13      -4.506758494359e-12       0.000000000000e+00       7.325538470835e-12       1.153319972277e-12      -6.432521662365e-15 
  117       4.336617153713e-10       1.347160293619e-13      -4.588773646018e-12       0.000000000000e+00       7.157311777192e-12       1.132624307052e-12      -6.384128023137e-15 
  118       4.382543038736e-10       1.361308608540e-13      -4.669714198530e-12       0.000000000000e+00       6.993776743216e-12       1.112388574331e-12      -6.330306145050e-15 
  119       4.428609186359e-10       1.374956225497e-13      -4.749506604082e-12       0.000000000000e+00       6.834920972163e-12       1.092615673340e-12      -6.271438986820e-15 
  120       4.474808393079e-10       1.388089206159e-13      -4.828077080092e-12       0.000000000000e+00       6.680704763137e-12       1.073305583558e-12      -6.207942290769e-15 
  121       4.521132598454e-10       1.400693931309e-13      -4.905351637897e-12       0.000000000000e+00       6.531060298674e-12       1.054455274023e-12      -6.140265282375e-15 
  122       4.567572859274e-10       1.412757114297e-13      -4.981256111443e-12       0.000000000000e+00       6.385890832320e-12       1.036058612644e-12      -6.068891369819e-15 
  123       4.614119323720e-10       1.424265814488e-13      -5.055716185978e-12       0.000000000000e+00       6.245069876216e-12       1.018106275508e-12      -5.994338843538e-15 
  124       4.660761205539e-10       1.435207450705e-13      -5.128657426734e-12       0.000000000000e+00       6.108440388675e-12       1.000585656188e-12      -5.917161575771e-15 
  125       4.707486758207e-10       1.445569814685e-13      -5.200005307625e-12       0.000000000000e+00       5.975813961767e-12       9.834807750566e-13      -5.837949720114e-15 
  126       4.754283249094e-10       1.455341084523e-13      -5.269685239932e-12       0.000000000000e+00       5.846970008900e-12       9.667721885881e-13      -5.757330411062e-15 
  127       4.801136933637e-10       1.464509838122e-13      -5.337622600993e-12       0.000000000000e+00       5.721654952400e-12       9.504368986729e-13      -5.675968463568e-15 
  128       4.848033029503e-10       1.473065066641e-13      -5.403742762892e-12       0.000000000000e+00       5.599581411092e-12       9.344482619238e-13      -5.594567072584e-15 
  129       4.894957163904e-10       1.480996651891e-13      -5.467972352171e-12       0.000000000000e+00       5.480490036427e-12       9.187824412809e-13      -5.513751030951e-15 
  130       4.941899949930e-10       1.488296829175e-13      -5.530243124254e-12       0.000000000000e+00       5.364344416058e-12       9.034387536510e-13      -5.433700412578e-15 
  131       4.988852865767e-10       1.494958911082e-13      -5.590488570244e-12       0.000000000000e+00       5.251156115651e-12       8.884213934328e-13      -5.354477838801e-15 
  132       5.035806811405e-10       1.500976854535e-13      -5.648642761139e-12       0.000000000000e+00       5.140923586392e-12       8.737330468659e-13      -5.276142218130e-15 
  133       5.082752093345e-10       1.506345277553e-13      -5.704640385322e-12       0.000000000000e+00       5.033631800853e-12       8.593748481539e-13      -5.198748605143e-15 
  134       5.129678409314e-10       1.511059476022e-13      -5.758416786067e-12       0.000000000000e+00       4.929251888869e-12       8.453463355880e-13      -5.122348059383e-15 
  135       5.176574832967e-10       1.515115440465e-13      -5.809907999032e-12       0.000000000000e+00       4.827740773407e-12       8.316454076701e-13      -5.046987504247e-15 
  136       5.223429798597e-10       1.518509872806e-13      -5.859050789762e-12       0.000000000000e+00       4.729040806438e-12       8.182682792357e-13      -4.972709585882e-15 
  137       5.270231085844e-10       1.521240203144e-13      -5.905782691182e-12       0.000000000000e+00       4.633079404806e-12       8.052094375774e-13      -4.899552532080e-15 
  138       5.316965804405e-10       1.523304606517e-13      -5.950042041100e-12       0.000000000000e+00       4.539768686104e-12       7.924615985681e-13      -4.827550011168e-15 
  139       5.363620378738e-10       1.524702019672e-13      -5.991768019702e-12       0.000000000000e+00       4.449005104542e-12       7.800156627841e-13      -4.756730990908e-15 
  140       5.410180532775e-10       1.525432157833e-13      -6.030900687053e-12       0.000000000000e+00       4.360669086821e-12       7.678606716283e-13      -4.687119597384e-15 
  141       5.456631274627e-10       1.525495531470e-13      -6.067381020593e-12       0.000000000000e+00       4.274624668001e-12       7.559837634533e-13      -4.618734973898e-15 
  142       5.502956881293e-10       1.524893463069e-13      -6.101150952638e-12       0.000000000000e+00       4.190719127375e-12       7.443701296849e-13      -4.551591139867e-15 
  143       5.549140883371e-10       1.523628103894e-13      -6.132153407876e-12       0.000000000000e+00       4.108782624342e-12       7.330029709451e-13      -4.485696849713e-15 
  144       5.595167379235e-10       1.521702577880e-13      -6.160332719800e-12       0.000000000000e+00       4.028663849519e-12       7.218670318886e-13      -4.421046981589e-15 
  145       5.641025155889e-10       1.519121393867e-13      -6.185635847111e-12       0.000000000000e+00       3.950341708040e-12       7.109596911003e-13      -4.357596044639e-15 
  146       5.686703947195e-10       1.515890106068e-13      -6.208011349080e-12       0.000000000000e+00       3.873824005802e-12       7.002808861956e-13      -4.295281779516e-15 
  147       5.732193133304e-10       1.512015207946e-13      -6.227409056703e-12       0.000000000000e+00       3.799112267151e-12       6.898296101772e-13      -4.234033205909e-15 
  148       5.777481732998e-10       1.507504149715e-13      -6.243780112379e-12       0.000000000000e+00       3.726201577738e-12       6.796038881263e-13      -4.173770432767e-15 
  149       5.822558396043e-10       1.502365355838e-13      -6.257077009583e-12       0.000000000000e+00       3.655080427374e-12       6.696007538927e-13      -4.114404468507e-15 
  150       5.867411395538e-10       1.496608242524e-13      -6.267253632549e-12       0.000000000000e+00       3.585730552888e-12       6.598162267855e-13      -4.055837031232e-15 
  151       5.912028620260e-10       1.490243235229e-13      -6.274265295939e-12       0.000000000000e+00       3.518126780978e-12       6.502452882634e-13      -3.997960358943e-15 
  152       5.956397567020e-10       1.483281786157e-13      -6.278068784523e-12       0.000000000000e+00       3.452236871072e-12       6.408818586257e-13      -3.940657019755e-15 
  153       6.000505333005e-10       1.475736391754e-13      -6.278622392852e-12       0.000000000000e+00       3.388021358179e-12       6.317187737023e-13      -3.883799722114e-15 
  154       6.044338608132e-10       1.467620610209e-13      -6.275885964940e-12       0.000000000000e+00       3.325433395747e-12       6.227477615444e-13      -3.827251125005e-15 
  155       6.087883667392e-10       1.458949078955e-13      -6.269820933933e-12       0.000000000000e+00       3.264418598520e-12       6.139594191152e-13      -3.770863648176e-15 
  156       6.131126363205e-10       1.449737532166e-13      -6.260390361789e-12       0.000000000000e+00       3.204914885391e-12       6.053431889801e-13      -3.714479282343e-15 
  157       6.174052117765e-10       1.440002818256e-13      -6.247558978955e-12       0.000000000000e+00       3.146852322258e-12       5.968873359974e-13      -3.657929399410e-15 
