# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   88       3.382865915879e-10       2.729623937039e-14      -1.851957425531e-12       0.000000000000e+00       4.099818911900e-12       8.857248185494e-13      -5.246332859376e-15 
   89       3.437146819846e-10       2.754247178042e-14      -1.879154850799e-12       0.000000000000e+00       3.946138935412e-12       8.641464675181e-13      -5.151536760451e-15 
   90       3.491512655538e-10       2.776888585958e-14      -1.904926744404e-12       0.000000000000e+00       3.799549082626e-12       8.433424604181e-13      -5.043910260557e-15 
   91       3.545944416771e-10       2.797538812148e-14      -1.929234597929e-12       0.000000000000e+00       3.659482884829e-12       8.232104349115e-13      -4.922937753404e-15 
   92       3.600421873521e-10       2.816194533888e-14      -1.952042901056e-12       0.000000000000e+00       3.525264998400e-12       8.036311271162e-13      -4.788092402292e-15 
   93       3.654924879724e-10       2.832856387801e-14      -1.973312812373e-12       0.000000000000e+00       3.396259952898e-12       7.844969112741e-13      -4.639237160567e-15 
   94       3.709437614406e-10       2.847521972710e-14      -1.992981799691e-12       0.000000000000e+00       3.272351894628e-12       7.658035359031e-13      -4.477897095102e-15 
   95       3.763944902463e-10       2.860192165689e-14      -2.010981164497e-12       0.000000000000e+00       3.153530600601e-12       7.475712214573e-13      -4.306179081520e-15 
   96       3.818430897173e-10       2.870873468309e-14      -2.027242269881e-12       0.000000000000e+00       3.039743990221e-12       7.298166400093e-13      -4.126393020410e-15 
   97       3.872879056044e-10       2.879578178936e-14      -2.041696582279e-12       0.000000000000e+00       2.930896576197e-12       7.125527588963e-13      -3.941057219786e-15 
   98       3.927272116667e-10       2.886324565029e-14      -2.054275713207e-12       0.000000000000e+00       2.826847915453e-12       6.957886843668e-13      -3.752903777542e-15 
   99       3.981592072561e-10       2.891137035437e-14      -2.064911461002e-12       0.000000000000e+00       2.727411060038e-12       6.795295052266e-13      -3.564883963913e-15 
  100       4.035820149024e-10       2.894046312696e-14      -2.073535852561e-12       0.000000000000e+00       2.632351008039e-12       6.637761364856e-13      -3.380173603935e-15 
  101       4.089936778981e-10       2.895089605329e-14      -2.080081185073e-12       0.000000000000e+00       2.541383154493e-12       6.485251630040e-13      -3.202178459905e-15 
  102       4.143921578831e-10       2.894310780141e-14      -2.084480067767e-12       0.000000000000e+00       2.454171742294e-12       6.337686831385e-13      -3.034539613837e-15 
  103       4.197753324297e-10       2.891760534519e-14      -2.086665463640e-12       0.000000000000e+00       2.370328313108e-12       6.194941523890e-13      -2.881138849921e-15 
  104       4.251411164025e-10       2.887498203423e-14      -2.086574068391e-12       0.000000000000e+00       2.289493729093e-12       6.056874004230e-13      -2.745221659068e-15 
  105       4.304878499097e-10       2.881597087263e-14      -2.084156877141e-12       0.000000000000e+00       2.211600193288e-12       5.923424830692e-13      -2.626619737160e-15 
  106       4.358139585001e-10       2.874140168302e-14      -2.079370129573e-12       0.000000000000e+00       2.136641901186e-12       5.794528758922e-13      -2.524161574572e-15 
  107       4.411178330251e-10       2.865218728199e-14      -2.072172177683e-12       0.000000000000e+00       2.064594007548e-12       5.670082996426e-13      -2.436517067301e-15 
  108       4.463978285843e-10       2.854932538271e-14      -2.062523564182e-12       0.000000000000e+00       1.995411995664e-12       5.549945987756e-13      -2.362193202966e-15 
  109       4.516522634702e-10       2.843390049754e-14      -2.050387100911e-12       0.000000000000e+00       1.929031046637e-12       5.433936199698e-13      -2.299529746802e-15 
  110       4.568794181135e-10       2.830708584063e-14      -2.035727947252e-12       0.000000000000e+00       1.865365408643e-12       5.321830906454e-13      -2.246694927664e-15 
  111       4.620775340279e-10       2.817014523055e-14      -2.018513688536e-12       0.000000000000e+00       1.804307766211e-12       5.213364974834e-13      -2.201681124019e-15 
  112       4.672448127552e-10       2.802443499289e-14      -1.998714414454e-12       0.000000000000e+00       1.745728609490e-12       5.108229649441e-13      -2.162300549951e-15 
  113       4.723794148105e-10       2.787140586290e-14      -1.976302797470e-12       0.000000000000e+00       1.689475603525e-12       5.006071337855e-13      -2.126180941154e-15 
  114       4.774794586268e-10       2.771260488808e-14      -1.951254171229e-12       0.000000000000e+00       1.635372957523e-12       4.906490395826e-13      -2.090761240934e-15 
  115       4.825430195008e-10       2.754967733079e-14      -1.923546608969e-12       0.000000000000e+00       1.583220794130e-12       4.809039912452e-13      -2.053287286206e-15 
