# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  121       4.511669139381e-10       1.398810520150e-13      -4.871211343812e-12       7.166286505711e-16       6.734100031941e-12       1.100051623405e-12      -6.168805693262e-15 
  122       4.557531427138e-10       1.410909027843e-13      -4.946417755311e-12       7.289522721370e-16       6.585370907722e-12       1.081272141025e-12      -6.095313780601e-15 
  123       4.603491306810e-10       1.422458753941e-13      -5.020186996917e-12       7.414010962546e-16       6.441079749076e-12       1.062942847567e-12      -6.017548407555e-15 
  124       4.649537693535e-10       1.433447320388e-13      -5.092444919438e-12       7.539759444124e-16       6.301066628450e-12       1.045054622514e-12      -5.936458335354e-15 
  125       4.695658518467e-10       1.443862724514e-13      -5.163117265902e-12       7.666776494333e-16       6.165139562847e-12       1.027595139146e-12      -5.853056543024e-15 
  126       4.741840702366e-10       1.453693352472e-13      -5.232129699662e-12       7.795070555055e-16       6.033073683085e-12       1.010548776612e-12      -5.768421501622e-15 
  127       4.788070129189e-10       1.462927992675e-13      -5.299407832501e-12       7.924650182138e-16       5.904610403051e-12       9.938965319934e-13      -5.683698448459e-15 
  128       4.834331619682e-10       1.471555849238e-13      -5.364877252739e-12       8.055524045709e-16       5.779456588954e-12       9.776159323717e-13      -5.600100661340e-15 
  129       4.880610492370e-10       1.479567016012e-13      -5.428464891183e-12       8.187701064138e-16       5.657347721595e-12       9.616863153610e-13      -5.518677202269e-15 
  130       4.926897496235e-10       1.486953928943e-13      -5.490103228709e-12       8.321190821882e-16       5.538246981792e-12       9.461055124163e-13      -5.439584635096e-15 
  131       4.973184371772e-10       1.493710099176e-13      -5.549726605521e-12       8.456003198285e-16       5.422166536601e-12       9.308748380489e-13      -5.362737450538e-15 
  132       5.019462297187e-10       1.499829683311e-13      -5.607269961982e-12       8.592148239287e-16       5.309105134849e-12       9.159938363896e-13      -5.288034042165e-15 
  133       5.065721873351e-10       1.505307500135e-13      -5.662668876296e-12       8.729636158693e-16       5.199047734298e-12       9.014602316710e-13      -5.215356309576e-15 
  134       5.111953108746e-10       1.510139047358e-13      -5.715859602182e-12       8.868477339442e-16       5.091965128816e-12       8.872698787098e-13      -5.144569261571e-15 
  135       5.158145404416e-10       1.514320518349e-13      -5.766779106557e-12       9.008682334874e-16       4.987813575535e-12       8.734167133892e-13      -5.075520619321e-15 
  136       5.204287538915e-10       1.517848818868e-13      -5.815365107210e-12       9.150261870001e-16       4.886534422020e-12       8.598927031411e-13      -5.008040419540e-15 
  137       5.250367653261e-10       1.520721583801e-13      -5.861556110480e-12       9.293226842772e-16       4.788053733436e-12       8.466877974283e-13      -4.941940617660e-15 
