# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  155       5.983466976502e-10       1.409523348037e-13      -6.039885838877e-12       1.052106397338e-15       3.170665345265e-12       6.143877950112e-13      -3.695688014358e-15 
  156       6.024908770543e-10       1.400169081481e-13      -6.026509905917e-12       1.067060475571e-15       3.112448837799e-12       6.057991549428e-13      -3.637948117246e-15 
  157       6.066026918526e-10       1.390330135426e-13      -6.009751064023e-12       1.082150132376e-15       3.055649421282e-12       5.973724885247e-13      -3.580071464224e-15 
  158       6.106806491986e-10       1.380025814606e-13      -5.989578572930e-12       1.097375531491e-15       3.000190324762e-12       5.890932065308e-13      -3.521902201199e-15 
  159       6.147232107286e-10       1.369276590551e-13      -5.965963505204e-12       1.112736808676e-15       2.945986755015e-12       5.809454099913e-13      -3.463274609424e-15 
  160       6.187287917720e-10       1.358104119135e-13      -5.938878786463e-12       1.128234071172e-15       2.892945742294e-12       5.729118655322e-13      -3.404012933194e-15 
  161       6.226958705957e-10       1.346530752578e-13      -5.908299084430e-12       1.143867407738e-15       2.840985184017e-12       5.649777775281e-13      -3.343974323721e-15 
  162       6.266233286557e-10       1.334577990099e-13      -5.874200380627e-12       1.159636920895e-15       2.790093192218e-12       5.571425312028e-13      -3.283182300208e-15 
  163       6.305101390644e-10       1.322267923147e-13      -5.836560437506e-12       1.175542696512e-15       2.740273723978e-12       5.494089457073e-13      -3.221704816742e-15 
  164       6.343552589788e-10       1.309623743729e-13      -5.795358985436e-12       1.191584793003e-15       2.691527790113e-12       5.417795635737e-13      -3.159612233486e-15 
  165       6.381576293164e-10       1.296669759629e-13      -5.750577762230e-12       1.207763240827e-15       2.643853389243e-12       5.342566435231e-13      -3.096977342747e-15 
  166       6.419161744711e-10       1.283431409633e-13      -5.702200552680e-12       1.224078042005e-15       2.597245441868e-12       5.268421532744e-13      -3.033875395049e-15 
  167       6.456298020285e-10       1.269935278751e-13      -5.650213228081e-12       1.240529169621e-15       2.551695724440e-12       5.195377623529e-13      -2.970384125203e-15 
  168       6.492974024816e-10       1.256209113433e-13      -5.594603785769e-12       1.257116567334e-15       2.507192803442e-12       5.123448348988e-13      -2.906583778381e-15 
  169       6.529178489470e-10       1.242281836798e-13      -5.535362388648e-12       1.273840148886e-15       2.463721969457e-12       5.052644224760e-13      -2.842557136183e-15 
  170       6.564899968800e-10       1.228183563852e-13      -5.472481404721e-12       1.290699797610e-15       2.421265171243e-12       4.982972568801e-13      -2.778389542713e-15 
  171       6.600126837904e-10       1.213945616711e-13      -5.405955446621e-12       1.307695365939e-15       2.379800949810e-12       4.914437429475e-13      -2.714168930647e-15 
  172       6.634847289585e-10       1.199600539821e-13      -5.335781411141e-12       1.324826674911e-15       2.339304372489e-12       4.847039513638e-13      -2.649985847308e-15 
  173       6.669049331505e-10       1.185182115182e-13      -5.261958518769e-12       1.342093513682e-15       2.299746967012e-12       4.780776114722e-13      -2.585933480732e-15 
  174       6.702720783343e-10       1.170725377569e-13      -5.184488353211e-12       1.359495639032e-15       2.261096655582e-12       4.715641040821e-13      -2.522107685745e-15 
  175       6.735849273951e-10       1.156266629754e-13      -5.103374900929e-12       1.377032774870e-15       2.223317688946e-12       4.651624542779e-13      -2.458607010031e-15 
  176       6.768422238512e-10       1.141843457725e-13      -5.018624590668e-12       1.394704611750e-15       2.186370580473e-12       4.588713242274e-13      -2.395532720203e-15 
