# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  174       5.374140628853e+03       9.385070684124e-01       0.000000000000e+00      -4.238648576838e+01       7.111715058147e-08       2.394774303513e-04      -1.248726364843e-06 
  175       5.400990389252e+03       9.265102039220e-01       0.000000000000e+00      -4.174122720632e+01       7.075379939100e-08       2.376842365148e-04      -1.224388262901e-06 
  176       5.427387723949e+03       9.145273417105e-01       0.000000000000e+00      -4.106671771396e+01       7.039413576968e-08       2.359098416833e-04      -1.199874366384e-06 
  177       5.453322765347e+03       9.025895776970e-01       0.000000000000e+00      -4.036302342976e+01       7.003745184854e-08       2.341541626278e-04      -1.175251121569e-06 
  178       5.478785515649e+03       8.907290671002e-01       0.000000000000e+00      -3.963023055976e+01       6.968286408076e-08       2.324168952281e-04      -1.150588340973e-06 
  179       5.503765845060e+03       8.789790367555e-01       0.000000000000e+00      -3.886844569273e+01       6.932930326773e-08       2.306975051655e-04      -1.125959278687e-06 
  180       5.528254113209e+03       8.673726155268e-01       0.000000000000e+00      -3.807778500576e+01       6.897584139951e-08       2.289955157383e-04      -1.101427751986e-06 
  181       5.552243092376e+03       8.559391958455e-01       0.000000000000e+00      -3.725834026338e+01       6.862275263897e-08       2.273114297940e-04      -1.077007622697e-06 
  182       5.575726194054e+03       8.447078059380e-01       0.000000000000e+00      -3.641021071463e+01       6.827060017435e-08       2.256458993334e-04      -1.052698642119e-06 
  183       5.598696859984e+03       8.337082736499e-01       0.000000000000e+00      -3.553351423192e+01       6.791991042134e-08       2.239994315439e-04      -1.028498913011e-06 
  184       5.621148562664e+03       8.229712344109e-01       0.000000000000e+00      -3.462838758525e+01       6.757116950266e-08       2.223723822209e-04      -1.004404822130e-06 
  185       5.643074805851e+03       8.125281391993e-01       0.000000000000e+00      -3.369498671643e+01       6.722481962237e-08       2.207649490993e-04      -9.804109718858e-07 
  186       5.664469125068e+03       8.024112625072e-01       0.000000000000e+00      -3.273348701323e+01       6.688125533378e-08       2.191771650960e-04      -9.565101111111e-07 
  187       5.685325088108e+03       7.926537103048e-01       0.000000000000e+00      -3.174408358363e+01       6.654081969979e-08       2.176088914636e-04      -9.326930649492e-07 
  188       5.705636295544e+03       7.832894280053e-01       0.000000000000e+00      -3.072699153001e+01       6.620380034435e-08       2.160598108535e-04      -9.089486638576e-07 
  189       5.725396381227e+03       7.743532084297e-01       0.000000000000e+00      -2.968244622334e+01       6.587042539403e-08       2.145294202912e-04      -8.852636717297e-07 
  190       5.744599012801e+03       7.658806997714e-01       0.000000000000e+00      -2.861070357739e+01       6.554085930836e-08       2.130170240606e-04      -8.616227131315e-07 
  191       5.763237892200e+03       7.579084135610e-01       0.000000000000e+00      -2.751204032295e+01       6.521519859785e-08       2.115217265006e-04      -8.380081996564e-07 
  192       5.781306756160e+03       7.504737326310e-01       0.000000000000e+00      -2.638675428201e+01       6.489346742842e-08       2.100424247114e-04      -8.144002553961e-07 
  193       5.798799376721e+03       7.436149190806e-01       0.000000000000e+00      -2.523516464198e+01       6.457561311114e-08       2.085778011714e-04      -7.907766415282e-07 
  194       5.815709561734e+03       7.373711222404e-01       0.000000000000e+00      -2.405761222987e+01       6.426150147598e-08       2.071263162652e-04      -7.671126800208e-07 
  195       5.832031155365e+03       7.317823866372e-01       0.000000000000e+00      -2.285445978652e+01       6.395091212850e-08       2.056862007223e-04      -7.433811764536e-07 
  196       5.847758038603e+03       7.268896599585e-01       0.000000000000e+00      -2.162609224078e+01       6.364353358821e-08       2.042554479660e-04      -7.195523419557e-07 
  197       5.862884129764e+03       7.227348010174e-01       0.000000000000e+00      -2.037291698373e+01       6.333895830743e-08       2.028318063735e-04      -6.955937142602e-07 
  198       5.877403384998e+03       7.193605877176e-01       0.000000000000e+00      -1.909536414288e+01       6.303667756948e-08       2.014127714459e-04      -6.714700778758e-07 
  199       5.891309798793e+03       7.168107250175e-01       0.000000000000e+00      -1.779388685636e+01       6.273607626499e-08       1.999955778902e-04      -6.471433833743e-07 
  200       5.904597404481e+03       7.151298528957e-01       0.000000000000e+00      -1.646896154713e+01       6.243642754515e-08       1.985771916101e-04      -6.225726657958e-07 
  201       5.917260693419e+03       7.143614318187e-01       0.000000000000e+00      -1.512106353990e+01       6.213710911841e-08       1.971550587835e-04      -5.977236728491e-07 
  202       5.929295904842e+03       7.145412142631e-01       0.000000000000e+00      -1.375059140055e+01       6.183829843926e-08       1.957294598304e-04      -5.725990759509e-07 
  203       5.940699829228e+03       7.157033216742e-01       0.000000000000e+00      -1.235793771474e+01       6.154036556260e-08       1.943013912593e-04      -5.472113270168e-07 
  204       5.951469399636e+03       7.178823267290e-01       0.000000000000e+00      -1.094351345937e+01       6.124365821085e-08       1.928718292311e-04      -5.215732359026e-07 
  205       5.961601693450e+03       7.211132550279e-01       0.000000000000e+00      -9.507748204031e+00       6.094849988416e-08       1.914417279515e-04      -4.956979722021e-07 
  206       5.971093934119e+03       7.254315867862e-01       0.000000000000e+00      -8.051090312232e+00       6.065518792023e-08       1.900120180396e-04      -4.695990670163e-07 
  207       5.979943492904e+03       7.308732585258e-01       0.000000000000e+00      -6.574007142793e+00       6.036399150310e-08       1.885836048750e-04      -4.432904146947e-07 
  208       5.988147890617e+03       7.374746647670e-01       0.000000000000e+00      -5.076985251144e+00       6.007514962044e-08       1.871573669213e-04      -4.167862745469e-07 
  209       5.995704799368e+03       7.452726597200e-01       0.000000000000e+00      -3.560530590659e+00       5.978886896883e-08       1.857341540279e-04      -3.901012725259e-07 
  210       6.002612044305e+03       7.543045589766e-01       0.000000000000e+00      -2.025168713984e+00       5.950532180649e-08       1.843147857076e-04      -3.632504028833e-07 
  211       6.008867605358e+03       7.646081412019e-01       0.000000000000e+00      -4.714449743659e-01       5.922464375302e-08       1.829000493932e-04      -3.362490297947e-07 
  212       6.014469618984e+03       7.762216498258e-01       0.000000000000e+00       1.100075273023e+00       5.894693153555e-08       1.814906986702e-04      -3.091128889574e-07 
  213       6.019416379905e+03       7.891837947349e-01       0.000000000000e+00       2.688806469753e+00       5.867224068083e-08       1.800874514872e-04      -2.818580891588e-07 
  214       6.023706342857e+03       8.035337539639e-01       0.000000000000e+00       4.294142652813e+00       5.840058315276e-08       1.786909883437e-04      -2.545011138166e-07 
  215       6.027338124329e+03       8.193111753875e-01       0.000000000000e+00       5.915457253282e+00       5.813192493487e-08       1.773019504550e-04      -2.270588224896e-07 
  216       6.030310504306e+03       8.365561784119e-01       0.000000000000e+00       7.552102894999e+00       5.786618355712e-08       1.759209378947e-04      -1.995484523608e-07 
  217       6.032622428015e+03       8.553093556664e-01       0.000000000000e+00       9.203411193238e+00       5.760322556670e-08       1.745485077139e-04      -1.719876196909e-07 
  218       6.034273007666e+03       8.756117746952e-01       0.000000000000e+00       1.086869255338e+01       5.734286394211e-08       1.731851720385e-04      -1.443943212438e-07 
  219       6.035261524193e+03       8.975049796491e-01       0.000000000000e+00       1.254723596958e+01       5.708485545023e-08       1.718313961433e-04      -1.167869356827e-07 
  220       6.035587429004e+03       9.210309929769e-01       0.000000000000e+00       1.423830882344e+01       5.682889794563e-08       1.704875965034e-04      -8.918422493829e-08 
  221       6.035250345713e+03       9.462323171174e-01       0.000000000000e+00       1.594115668270e+01       5.657462761182e-08       1.691541388229e-04      -6.160533554781e-08 
  222       6.034250071894e+03       9.731519361905e-01       0.000000000000e+00       1.765500309989e+01       5.632161614381e-08       1.678313360413e-04      -3.406979996542e-08 
  223       6.032586580818e+03       1.001833317690e+00       0.000000000000e+00       1.937904941100e+01       5.606936787146e-08       1.665194463169e-04      -6.597537844010e-09 
  224       6.030260145073e+03       1.032317480854e+00       0.000000000000e+00       2.111251649021e+01       5.581746423786e-08       1.652187141702e-04       2.079372163277e-08 
  225       6.027271712646e+03       1.064633988881e+00       0.000000000000e+00       2.285477341355e+01       5.556602419994e-08       1.639295026078e-04       4.809645221827e-08 
  226       6.023622558398e+03       1.098809380765e+00       0.000000000000e+00       2.460521667892e+01       5.531529690169e-08       1.626521697436e-04       7.530608559562e-08 
  227       6.019314166384e+03       1.134870047297e+00       0.000000000000e+00       2.636322889279e+01       5.506551846813e-08       1.613870249630e-04       1.024185181871e-07 
  228       6.014348231885e+03       1.172842225766e+00       0.000000000000e+00       2.812817866882e+01       5.481691100672e-08       1.601343271070e-04       1.294301287651e-07 
  229       6.008726663440e+03       1.212751994673e+00       0.000000000000e+00       2.989942052635e+01       5.456968158481e-08       1.588942826361e-04       1.563377962552e-07 
  230       6.002451584882e+03       1.254625268434e+00       0.000000000000e+00       3.167629478905e+01       5.432402118285e-08       1.576670437742e-04       1.831389177333e-07 
  231       5.995525337371e+03       1.298487792087e+00       0.000000000000e+00       3.345812748344e+01       5.408010362313e-08       1.564527066328e-04       2.098314266141e-07 
  232       5.987950481423e+03       1.344365136003e+00       0.000000000000e+00       3.524423023747e+01       5.383808447390e-08       1.552513093147e-04       2.364138110332e-07 
  233       5.979729798949e+03       1.392282690595e+00       0.000000000000e+00       3.703390017909e+01       5.359809992861e-08       1.540628299983e-04       2.628851324220e-07 
  234       5.970866295284e+03       1.442265661017e+00       0.000000000000e+00       3.882641983480e+01       5.336026566003e-08       1.528871850019e-04       2.892450442754e-07 
  235       5.961363201222e+03       1.494339061881e+00       0.000000000000e+00       4.062105702826e+01       5.312467564902e-08       1.517242268278e-04       3.154938111114e-07 
  236       5.951223975048e+03       1.548527711961e+00       0.000000000000e+00       4.241706477880e+01       5.289140098788e-08       1.505737421863e-04       3.416323276249e-07 
  237       5.940452304575e+03       1.604856228897e+00       0.000000000000e+00       4.421368120004e+01       5.266048865778e-08       1.494354500005e-04       3.676621380334e-07 
  238       5.929052109170e+03       1.663349023909e+00       0.000000000000e+00       4.601012939841e+01       5.243196028038e-08       1.483089993902e-04       3.935854556156e-07 
  239       5.917027541794e+03       1.724030296500e+00       0.000000000000e+00       4.780561737177e+01       5.220581084316e-08       1.471939676365e-04       4.194051824428e-07 
  240       5.904382991032e+03       1.786924029166e+00       0.000000000000e+00       4.959933790793e+01       5.198200739835e-08       1.460898581264e-04       4.451249293035e-07 
  241       5.891123083127e+03       1.852053982101e+00       0.000000000000e+00       5.139046848324e+01       5.176048773527e-08       1.449960982769e-04       4.707490358201e-07 
  242       5.877252684013e+03       1.919443687907e+00       0.000000000000e+00       5.317817116117e+01       5.154115902577e-08       1.439120374399e-04       4.962825907590e-07 
  243       5.862776901348e+03       1.989116446302e+00       0.000000000000e+00       5.496159249085e+01       5.132389644267e-08       1.428369447869e-04       5.217314525332e-07 
  244       5.847701086547e+03       2.061095318823e+00       0.000000000000e+00       5.673986340564e+01       5.110854175086e-08       1.417700071730e-04       5.471022698975e-07 
  245       5.832030836817e+03       2.135403123540e+00       0.000000000000e+00       5.851209912174e+01       5.089490187092e-08       1.407103269825e-04       5.724025028371e-07 
  246       5.815771997187e+03       2.212062429759e+00       0.000000000000e+00       6.027739903668e+01       5.068274741498e-08       1.396569199529e-04       5.976404436484e-07 
  247       5.798930662544e+03       2.291095552730e+00       0.000000000000e+00       6.203484662798e+01       5.047181119474e-08       1.386087129800e-04       6.228252382129e-07 
  248       5.781513179665e+03       2.372524548358e+00       0.000000000000e+00       6.378350935165e+01       5.026178670122e-08       1.375645419029e-04       6.479669074637e-07 
  249       5.763526149251e+03       2.456371207905e+00       0.000000000000e+00       6.552243854076e+01       5.005232655618e-08       1.365231492687e-04       6.730763690449e-07 
